ID	POEM_NUMBER	POEM_NAME	STANZA	LINE_IN_SOURCE	LINE	RHYME	RHYMEWORD	RECONSTRUCTION	COMMENT
1276	76	將仲子	1	1	畏我父a[mə]母。（之部）	畏我父母	父	a	mə	之部
1277	76	將仲子	1	0	仲可b[hoəi]懷也	仲可懷也	可	b	hoəi	
1278	76	將仲子	1	1	父母之言	父母之言				
1279	76	將仲子	1	2	亦可b[luəi]畏也。（微部）	亦可畏也	可	b	luəi	微部
1280	76	將仲子	2	0	將仲子兮	將仲子兮				
1281	76	將仲子	2	1	無踰我a[dziang]牆	無踰我牆	我	a	dziang	
1282	76	將仲子	2	2	無折我樹a[sang]桑。	無折我樹桑	樹	a	sang	
1283	76	將仲子	2	0	豈敢愛之	豈敢愛之				
1284	76	將仲子	2	1	畏我諸a[xyuang]兄。（阳部）	畏我諸兄	諸	a	xyuang	阳部
1285	76	將仲子	2	0	仲可b[hoəi]懷也	仲可懷也	可	b	hoəi	
1286	76	將仲子	2	1	諸兄之言	諸兄之言				
1287	76	將仲子	2	2	亦可b[luəi]畏也。 （微部）	亦可畏也	可	b	luəi	微部
1288	76	將仲子	3	0	將仲子兮	將仲子兮				
1289	76	將仲子	3	1	無踰我a[hiuan]園	無踰我園	我	a	hiuan	
1290	76	將仲子	3	2	無折我樹a[dan]檀。	無折我樹檀	樹	a	dan	
1291	76	將仲子	3	0	豈敢愛之	豈敢愛之				
1292	76	將仲子	3	1	畏人之多a[ngian]言。（元部）	畏人之多言	多	a	ngian	元部
1293	76	將仲子	3	0	仲可b[hoəi]懷也	仲可懷也	可	b	hoəi	
1294	76	將仲子	3	1	人之多言	人之多言				
1295	76	將仲子	3	2	亦可b[iuəi]畏也。（微部）	亦可畏也	可	b	iuəi	微部
1296	77	叔于田	1	0	叔于a[dyen]田	叔于田	于	a	dyen	
1297	77	叔于田	1	1	巷無居a[njien]人。	巷無居人	居	a	njien	
1298	77	叔于田	1	0	豈無居a[njien]人	豈無居人	居	a	njien	
1299	77	叔于田	1	1	不如叔也	不如叔也				
1300	77	叔于田	1	2	洵美且a[njien]仁。（真部）	洵美且仁	且	a	njien	真部
1301	77	叔于田	2	0	叔于a[sjiu]狩	叔于狩	于	a	sjiu	
1302	77	叔于田	2	1	巷無飲a[tziu]酒。	巷無飲酒	飲	a	tziu	
1303	77	叔于田	2	0	豈無飲a[tziu]酒	豈無飲酒	飲	a	tziu	
1304	77	叔于田	2	1	不如叔也	不如叔也				
1305	77	叔于田	2	2	洵美且a[xu]好。（幽部）	洵美且好	且	a	xu	幽部
1306	77	叔于田	3	0	叔適a[jya]野	叔適野	適	a	jya	
1307	77	叔于田	3	1	巷無服a[mea]馬。	巷無服馬	服	a	mea	
1308	77	叔于田	3	0	豈無服a[mea]馬	豈無服馬	服	a	mea	
1309	77	叔于田	3	1	不如叔也	不如叔也				
1310	77	叔于田	3	2	洵美且a[miua]武。（鱼部）	洵美且武	且	a	miua	鱼部
1311	78	大叔于田	1	0	叔于田	叔于田				
1312	78	大叔于田	1	1	乘乘a[mea]馬	乘乘馬	乘	a	mea	
1313	78	大叔于田	1	2	執轡如a[tza]組	執轡如組	如	a	tza	
1314	78	大叔于田	1	3	兩驂如a[miua]舞。	兩驂如舞	如	a	miua	
1315	78	大叔于田	1	0	叔在藪	叔在藪				
1316	78	大叔于田	1	1	火烈具a[kia]舉。	火烈具舉	具	a	kia	
1317	78	大叔于田	1	0	襢裼暴a[xa]虎	襢裼暴虎	暴	a	xa	
1318	78	大叔于田	1	1	獻于公a[shia]所。	獻于公所	公	a	shia	
1319	78	大叔于田	1	0	將叔無狃	將叔無狃				
1320	78	大叔于田	1	1	戒其傷a[njia]女。 （鱼部）	戒其傷女	傷	a	njia	鱼部
1321	78	大叔于田	2	0	叔于田	叔于田				
1322	78	大叔于田	2	1	乘乘a[huang]黃	乘乘黃	乘	a	huang	
1323	78	大叔于田	2	2	兩服上a[siang]襄	兩服上襄	上	a	siang	
1324	78	大叔于田	2	3	兩驂雁a[hang]行。	兩驂雁行	雁	a	hang	
1325	78	大叔于田	2	0	叔在藪	叔在藪				
1326	78	大叔于田	2	1	火烈具a[jiang]揚。（阳部）	火烈具揚	具	a	jiang	阳部
1327	78	大叔于田	2	0	叔善b[djak]射忌	叔善射忌	善	b	djak	
1328	78	大叔于田	2	1	又良b[ngiak]御忌	又良御忌	良	b	ngiak	
1329	78	大叔于田	2	2	（铎部）					铎部
1330	78	大叔于田	2	0	抑磬c[khong]控忌	抑磬控忌	磬	c	khong	
1331	78	大叔于田	2	1	抑縱c[song]送忌。（东部）	抑縱送忌	縱	c	song	东部
1332	78	大叔于田	3	0	叔于田	叔于田				
1333	78	大叔于田	3	1	乘乘a[pu]鴇	乘乘鴇	乘	a	pu	
1334	78	大叔于田	3	2	兩服齊a[sjiu]首	兩服齊首	齊	a	sjiu	
1335	78	大叔于田	3	3	兩驂如a[sjiu]手。	兩驂如手	如	a	sjiu	
1336	78	大叔于田	3	0	叔在藪	叔在藪				
1337	78	大叔于田	3	1	火烈具a[biu]阜。（幽部）	火烈具阜	具	a	biu	幽部
1338	78	大叔于田	3	0	叔馬b[mean]慢忌	叔馬慢忌	馬	b	mean	
1339	78	大叔于田	3	1	叔發b[xan]罕忌	叔發罕忌	發	b	xan	
1340	78	大叔于田	3	2	（元部）					元部
1341	78	大叔于田	3	0	抑釋c[piəng]掤忌	抑釋掤忌	釋	c	piəng	
1342	78	大叔于田	3	1	抑鬯c[kiuəng]弓忌。（蒸部）	抑鬯弓忌	鬯	c	kiuəng	蒸部
1343	79	清人	1	0	清人在a[beang]彭	清人在彭	在	a	beang	
1344	79	清人	1	1	駟介a旁a[peang]旁	駟介旁旁	介	a	???	
1345	79	清人	1	1	駟介a旁a[peang]旁	駟介旁旁	旁	a	peang	
1346	79	清人	1	2	二矛重a[yang]英	二矛重英	重	a	yang	
1347	79	清人	1	3	河上乎翱a[ziang]翔。（阳部）	河上乎翱翔	翱	a	ziang	阳部
1348	79	清人	2	0	清人在a[siô]消	清人在消	在	a	siô	
1349	79	清人	2	1	駟介a麃a[piô]麃	駟介麃麃	介	a	???	
1350	79	清人	2	1	駟介a麃a[piô]麃	駟介麃麃	麃	a	piô	
1351	79	清人	2	2	二矛重a[giô]喬	二矛重喬	重	a	giô	
1352	79	清人	2	3	河上乎逍a[jiô]遙。（宵部）	河上乎逍遙	逍	a	jiô	宵部
1353	79	清人	3	0	清人在a[diuk]軸	清人在軸	在	a	diuk	
1354	79	清人	3	1	駟介a陶a[du]陶	駟介陶陶	介	a	???	
1355	79	清人	3	1	駟介a陶a[du]陶	駟介陶陶	陶	a	du	
1356	79	清人	3	2	左旋右a[thiu]抽	左旋右抽	右	a	thiu	
1357	79	清人	3	3	中軍作a[xu]好。（觉幽通韵）	中軍作好	作	a	xu	觉幽通韵
1358	80	羔裘	1	0	羔裘如a[njio]濡	羔裘如濡	如	a	njio	
1359	80	羔裘	1	1	洵直且a[ho]侯。	洵直且侯	且	a	ho	
1360	80	羔裘	1	0	彼其之子	彼其之子				
1361	80	羔裘	1	1	舍命不a[jio]渝。（侯部）	舍命不渝	不	a	jio	侯部
1362	80	羔裘	2	0	羔裘豹a[sjiək]飾	羔裘豹飾	豹	a	sjiək	
1363	80	羔裘	2	1	孔武有a[liək]力。	孔武有力	有	a	liək	
1364	80	羔裘	2	0	彼其之子	彼其之子				
1365	80	羔裘	2	1	邦之司a[diək]直。（职部）	邦之司直	司	a	diək	职部
1366	80	羔裘	3	0	羔裘a[ean]晏兮	羔裘晏兮	裘	a	ean	
1367	80	羔裘	3	1	三英a[tsan]粲兮。	三英粲兮	英	a	tsan	
1368	80	羔裘	3	0	彼其之子	彼其之子				
1369	80	羔裘	3	1	邦之a[ngian]彥兮。（元部）	邦之彥兮	之	a	ngian	元部
1370	81	遵大路	1	0	遵大a[lak]路兮	遵大路兮	大	a	lak	
1371	81	遵大路	1	1	摻執子之a[khia]怯兮。	摻執子之怯兮	之	a	khia	
1372	81	遵大路	1	0	無我a[ak]惡兮	無我惡兮	我	a	ak	
1373	81	遵大路	1	1	不寁a[ka]故也。（铎鱼通韵）	不寁故也	寁	a	ka	铎鱼通韵
1374	81	遵大路	2	0	遵大路兮	遵大路兮				
1375	81	遵大路	2	1	摻執子之a[sjiu]手兮。	摻執子之手兮	之	a	sjiu	
1376	81	遵大路	2	0	無我a[zjiu]魗兮	無我魗兮	我	a	zjiu	
1377	81	遵大路	2	1	不寁a[xu]好也。（幽部）	不寁好也	寁	a	xu	幽部
1378	82	女曰雞鳴	1	0	女曰雞鳴	女曰雞鳴				
1379	82	女曰雞鳴	1	1	士曰昧a[tan]旦。	士曰昧旦	昧	a	tan	
1380	82	女曰雞鳴	1	0	子興視夜	子興視夜				
1381	82	女曰雞鳴	1	1	明星有a[lan]爛。	明星有爛	有	a	lan	
1382	82	女曰雞鳴	1	0	將翱將翔	將翱將翔				
1383	82	女曰雞鳴	1	1	弋鳧與a[ngean]鴈。（元部）	弋鳧與鴈	與	a	ngean	元部
1384	82	女曰雞鳴	2	0	弋言a[keai]加之	弋言加之	言	a	keai	
1385	82	女曰雞鳴	2	1	與子a[ngiai]宜之。（歌部）	與子宜之	子	a	ngiai	歌部
1386	82	女曰雞鳴	2	0	宜言飲b[tziu]酒	宜言飲酒	飲	b	tziu	
1387	82	女曰雞鳴	2	1	與子偕b[lu]老。	與子偕老	偕	b	lu	
1388	82	女曰雞鳴	2	0	琴瑟在御	琴瑟在御				
1389	82	女曰雞鳴	2	1	莫不靜b[xu]好。（幽部）	莫不靜好	靜	b	xu	幽部
1390	82	女曰雞鳴	3	0	知子之a[lə]來之	知子之來之	之	a	lə	
1391	82	女曰雞鳴	3	1	雜佩以a[dzəng]贈之。（之蒸通韵）	雜佩以贈之	以	a	dzəng	之蒸通韵
1392	82	女曰雞鳴	3	0	知子之b[djiuən]順之	知子之順之	之	b	djiuən	
1393	82	女曰雞鳴	3	1	雜佩以b[miuən]問之。（文部）	雜佩以問之	以	b	miuən	文部
1394	82	女曰雞鳴	3	0	知子之c[xu]好之	知子之好之	之	c	xu	
1395	82	女曰雞鳴	3	1	雜佩以c[pu]報之。（幽部）	雜佩以報之	以	c	pu	幽部
1396	83	有女同車	1	0	有女同a[kia]車	有女同車	同	a	kia	
1397	83	有女同車	1	1	顏如舜a[hoa]華。	顏如舜華	舜	a	hoa	
1398	83	有女同車	1	0	將翱將b[ziang]翔	將翱將翔	將	b	ziang	
1399	83	有女同車	1	1	佩玉瓊a[kia]琚。（a= 鱼部）	佩玉瓊琚	瓊	a	kia	a=鱼部
1400	83	有女同車	1	0	彼美孟b[kiang]姜	彼美孟姜	孟	b	kiang	
1401	83	有女同車	1	1	洵美且a[ta]都。（b= 阳部）	洵美且都	且	a	ta	b=阳部
1402	83	有女同車	2	0	有女同a[heang]行	有女同行	同	a	heang	
1403	83	有女同車	2	1	顏如舜a[yang]英。	顏如舜英	舜	a	yang	
1404	83	有女同車	2	0	將翱將a[ziang]翔	將翱將翔	將	a	ziang	
1405	83	有女同車	2	1	佩玉將a[tsiang]將。	佩玉將將	將	a	tsiang	
1406	83	有女同車	2	0	彼美孟a[kiang]姜	彼美孟姜	孟	a	kiang	
1407	83	有女同車	2	1	德音不a[miuang]忘。（阳部）	德音不忘	不	a	miuang	阳部
1408	84	山有扶蘇	1	0	山有扶a[sa]蘇	山有扶蘇	扶	a	sa	
1409	84	山有扶蘇	1	1	隰有荷a[hoa]華。	隰有荷華	荷	a	hoa	
1410	84	山有扶蘇	1	0	不見子a[ta]都	不見子都	子	a	ta	
1411	84	山有扶蘇	1	1	乃見狂a[tzia]且。（鱼部）	乃見狂且	狂	a	tzia	鱼部
1412	84	山有扶蘇	2	0	山有橋a[ziong]松	山有橋松	橋	a	ziong	
1413	84	山有扶蘇	2	1	隰有游a[liong]龍。	隰有游龍	游	a	liong	
1414	84	山有扶蘇	2	0	不見子a[thjiong]充	不見子充	子	a	thjiong	
1415	84	山有扶蘇	2	1	乃見狡a[dong]童。（东部）	乃見狡童	狡	a	dong	东部
1416	85	蘀兮	1	0	a[thak]蘀兮a[thak]蘀兮	蘀兮蘀兮		a	thak	
1417	85	蘀兮	1	0	a[thak]蘀兮a[thak]蘀兮	蘀兮蘀兮	兮	a	thak	
1418	85	蘀兮	1	1	風其b[thjiuai]吹女。（a= 铎部）	風其吹女	其	b	thjiuai	a=铎部
1419	85	蘀兮	1	0	叔兮a[peak]伯兮	叔兮伯兮	兮	a	peak	
1420	85	蘀兮	1	1	倡予b[huai]和女。（b= 歌部）	倡予和女	予	b	huai	b=歌部
1421	85	蘀兮	2	0	a[thak]蘀兮a[thak]蘀兮	蘀兮蘀兮		a	thak	
1422	85	蘀兮	2	0	a[thak]蘀兮a[thak]蘀兮	蘀兮蘀兮	兮	a	thak	
1423	85	蘀兮	2	1	風其b[phiô]漂女。（a= 铎部）	風其漂女	其	b	phiô	a=铎部
1424	85	蘀兮	2	0	叔兮a[peak]伯兮	叔兮伯兮	兮	a	peak	
1425	85	蘀兮	2	1	倡予b[iô]要女。（b= 宵部）	倡予要女	予	b	iô	b=宵部
1426	86	狡童	1	0	彼狡童兮	彼狡童兮				
1427	86	狡童	1	1	不與我a[ngian]言兮。	不與我言兮	我	a	ngian	
1428	86	狡童	1	0	維子之故	維子之故				
1429	86	狡童	1	1	使我不能a[tsan]餐兮。（元部）	使我不能餐兮	能	a	tsan	元部
1430	86	狡童	2	0	彼狡童兮	彼狡童兮				
1431	86	狡童	2	1	不與我a[djiək]食兮。	不與我食兮	我	a	djiək	
1432	86	狡童	2	0	維子之故	維子之故				
1433	86	狡童	2	1	使我不能a[siək]息兮。（职部）	使我不能息兮	能	a	siək	职部
1434	87	褰裳	1	0	子惠思我	子惠思我				
1435	87	褰裳	1	1	褰裳涉a[tzhen]溱。	褰裳涉溱	涉	a	tzhen	
1436	87	褰裳	1	0	子不我思	子不我思				
1437	87	褰裳	1	1	豈無他a[njien]人。（真部）	豈無他人	他	a	njien	真部
1438	87	褰裳	1	0	狂童之B[giuang]狂也且。（与下章遥韵）	狂童之狂也且	之	B	giuang	与下章遥韵
1439	87	褰裳	2	0	子惠思我	子惠思我				
1440	87	褰裳	2	1	褰裳涉a[hiuə]洧。	褰裳涉洧	涉	a	hiuə	
1441	87	褰裳	2	0	子不我思	子不我思				
1442	87	褰裳	2	1	豈無他a[dzhiə]士。（之部）	豈無他士	他	a	dzhiə	之部
1443	87	褰裳	2	0	狂童之B[giuang]狂也且。（阳部）	狂童之狂也且	之	B	giuang	阳部
1444	88	丰	1	0	子之a[phiong]丰兮	子之丰兮	之	a	phiong	
1445	88	丰	1	1	俟我乎a[heong]巷兮。	俟我乎巷兮	乎	a	heong	
1446	88	丰	1	0	悔予不a[song]送兮。（东部）	悔予不送兮	不	a	song	东部
1447	88	丰	2	0	子之a[thjiang]昌兮	子之昌兮	之	a	thjiang	
1448	88	丰	2	1	俟我乎a[dang]堂兮。	俟我乎堂兮	乎	a	dang	
1449	88	丰	2	0	悔予不a[tziang]將兮。（阳部）	悔予不將兮	不	a	tziang	阳部
1450	88	丰	3	0	衣錦褧衣	衣錦褧衣				
1451	88	丰	3	1	裳錦褧a[zjiang]裳。	裳錦褧裳	褧	a	zjiang	
1452	88	丰	3	0	叔兮伯兮	叔兮伯兮				
1453	88	丰	3	1	駕予與a[heang]行。（阳部）	駕予與行	與	a	heang	阳部
1454	88	丰	4	0	裳錦褧裳	裳錦褧裳				
1455	88	丰	4	1	衣錦褧a[iəi]衣。	衣錦褧衣	褧	a	iəi	
1456	88	丰	4	0	叔兮伯兮	叔兮伯兮				
1457	88	丰	4	1	駕予與a[kiuəi]歸。（铎部）	駕予與歸	與	a	kiuəi	铎部
1458	89	東門之墠	1	0	東門之a[zjian]墠	東門之墠	之	a	zjian	
1459	89	東門之墠	1	1	茹藘在a[piuan]阪。	茹藘在阪	在	a	piuan	
1460	89	東門之墠	1	0	其室則邇	其室則邇				
1461	89	東門之墠	1	1	其人甚a[hiuan]遠。（元部）	其人甚遠	甚	a	hiuan	元部
1462	89	東門之墠	2	0	東門之a[liet]栗	東門之栗	之	a	liet	
1463	89	東門之墠	2	1	有踐家a[sjiet]室。	有踐家室	家	a	sjiet	
1464	89	東門之墠	2	0	豈不爾思	豈不爾思				
1465	89	東門之墠	2	1	子不我a[tziet]即。（质部）	子不我即	我	a	tziet	质部
1466	90	風雨	1	0	風雨淒a[tsyei]淒	風雨淒淒	淒	a	tsyei	
1467	90	風雨	1	1	雞鳴喈a[kei]喈。	雞鳴喈喈	喈	a	kei	
1468	90	風雨	1	0	既見君子	既見君子				
1469	90	風雨	1	1	云胡不a[jiei]夷。（脂部）	云胡不夷	不	a	jiei	脂部
1470	90	風雨	2	0	風雨瀟a[syu]瀟	風雨瀟瀟	瀟	a	syu	
1471	90	風雨	2	1	雞鳴膠a[keu]膠。	雞鳴膠膠	膠	a	keu	
1472	90	風雨	2	0	既見君子	既見君子				
1473	90	風雨	2	1	云胡不a[thiu]瘳。（幽部）	云胡不瘳	不	a	thiu	幽部
1474	90	風雨	3	0	風雨如a[xuə]晦	風雨如晦	如	a	xuə	
1475	90	風雨	3	1	雞鳴不a[jiə]已。	雞鳴不已	不	a	jiə	
1476	90	風雨	3	0	既見君a[tziə]子	既見君子	君	a	tziə	
1477	90	風雨	3	1	云胡不a[xiə]喜。（之部）	云胡不喜	不	a	xiə	之部
1478	91	子衿	1	0	青青子a[kiəm]衿	青青子衿	子	a	kiəm	
1479	91	子衿	1	1	悠悠我a[siəm]心。	悠悠我心	我	a	siəm	
1480	91	子衿	1	0	縱我不往	縱我不往				
1481	91	子衿	1	1	子寧不嗣a[iəm]音。（侵部）	子寧不嗣音	嗣	a	iəm	侵部
1482	91	子衿	2	0	青青子a[buə]佩	青青子佩	子	a	buə	
1483	91	子衿	2	1	悠悠我a[siə]思。	悠悠我思	我	a	siə	
1484	91	子衿	2	0	縱我不往	縱我不往				
1485	91	子衿	2	1	子寧不a[lə]來。（之部）	子寧不來	不	a	lə	之部
1486	91	子衿	3	0	挑兮a[that]達兮	挑兮達兮	兮	a	that	
1487	91	子衿	3	1	在城a[khiuat]闕兮。	在城闕兮	城	a	khiuat	
1488	91	子衿	3	0	一日不見	一日不見				
1489	91	子衿	3	1	如三a[ngiuat]月兮。（月部）	如三月兮	三	a	ngiuat	月部
1490	92	揚之水	1	0	揚之水	揚之水				
1491	92	揚之水	1	1	不流束a[tshia]楚。	不流束楚	束	a	tshia	
1492	92	揚之水	1	0	終鮮兄弟	終鮮兄弟				
1493	92	揚之水	1	1	維予與a[njia]女。	維予與女	與	a	njia	
1494	92	揚之水	1	0	無信人之言	無信人之言				
1495	92	揚之水	1	1	人實迋a[njia]女。（鱼部）	人實迋女	迋	a	njia	鱼部
1496	92	揚之水	2	0	揚之水	揚之水				
1497	92	揚之水	2	1	不流束a[sien]薪。	不流束薪	束	a	sien	
1498	92	揚之水	2	0	終鮮兄弟	終鮮兄弟				
1499	92	揚之水	2	1	維予二a[njien]人。	維予二人	二	a	njien	
1500	92	揚之水	2	0	無信人之言	無信人之言				
1501	92	揚之水	2	1	人實不a[sien]信。（真部）	人實不信	不	a	sien	真部
1502	93	出其東門	1	0	出其東a[muən]門	出其東門	東	a	muən	
1503	93	出其東門	1	1	有女如a[hiuən]雲。	有女如雲	如	a	hiuən	
1504	93	出其東門	1	0	雖則如a[hiuən]雲	雖則如雲	如	a	hiuən	
1505	93	出其東門	1	1	匪我思a[dzuən]存。	匪我思存	思	a	dzuən	
1506	93	出其東門	1	0	縞衣綦a[kiən]巾	縞衣綦巾	綦	a	kiən	
1507	93	出其東門	1	1	聊樂我a[hyuən]員。（文部）	聊樂我員	我	a	hyuən	文部
1508	93	出其東門	2	0	出其闉a[ta]闍	出其闉闍	闉	a	ta	
1509	93	出其東門	2	1	有女如a[da]荼。	有女如荼	如	a	da	
1510	93	出其東門	2	0	雖則如a[da]荼	雖則如荼	如	a	da	
1511	93	出其東門	2	1	匪我思a[tzia]且。	匪我思且	思	a	tzia	
1512	93	出其東門	2	0	縞衣茹a[lia]藘	縞衣茹藘	茹	a	lia	
1513	93	出其東門	2	1	聊可與a[ngiua]娛。（鱼部）	聊可與娛	與	a	ngiua	鱼部
1514	94	野有蔓草	1	0	野有蔓草	野有蔓草				
1515	94	野有蔓草	1	1	零露a[duan]漙兮。	零露漙兮	露	a	duan	
1516	94	野有蔓草	1	0	有美一人	有美一人				
1517	94	野有蔓草	1	1	清揚a[luan]婉兮。	清揚婉兮	揚	a	luan	
1518	94	野有蔓草	1	0	邂逅相遇	邂逅相遇				
1519	94	野有蔓草	1	1	適我a[ngiuan]願兮。（元部）	適我願兮	我	a	ngiuan	元部
1520	94	野有蔓草	2	0	野有蔓草	野有蔓草				
1521	94	野有蔓草	2	1	零露瀼a[njiang]瀼。	零露瀼瀼	瀼	a	njiang	
1522	94	野有蔓草	2	0	有美一人	有美一人				
1523	94	野有蔓草	2	1	婉如清a[jiang]揚。	婉如清揚	清	a	jiang	
1524	94	野有蔓草	2	0	邂逅相遇	邂逅相遇				
1525	94	野有蔓草	2	1	與子偕a[tzang]臧。（阳部）	與子偕臧	偕	a	tzang	阳部
1526	95	溱洧	1	0	溱與洧	溱與洧				
1527	95	溱洧	1	1	方渙a[xuan]渙兮。	方渙渙兮	渙	a	xuan	
1528	95	溱洧	1	0	士與女	士與女				
1529	95	溱洧	1	1	方秉a[kean]蘭兮。（元部）	方秉蘭兮	秉	a	kean	元部
1530	95	溱洧	1	0	女曰觀b[ha]乎。	女曰觀乎	觀	b	ha	
1531	95	溱洧	1	0	士曰既b[tzia]且。	士曰既且	既	b	tzia	
1532	95	溱洧	1	0	且往觀b[ha]乎。（鱼部）	且往觀乎	觀	b	ha	鱼部
1533	95	溱洧	1	0	洧之外	洧之外				
1534	95	溱洧	1	1	洵訏且c[lôk]樂。	洵訏且樂	且	c	lôk	
1535	95	溱洧	1	0	維士與女	維士與女				
1536	95	溱洧	1	1	伊其相c[xiôk]謔	伊其相謔	相	c	xiôk	
1537	95	溱洧	1	2	贈之以勺c[jiôk]藥。（药部）	贈之以勺藥	勺	c	jiôk	药部
1538	95	溱洧	2	0	溱與洧	溱與洧				
1539	95	溱洧	2	1	瀏其a[tsieng]清矣。	瀏其清矣	其	a	tsieng	
1540	95	溱洧	2	0	士與女	士與女				
1541	95	溱洧	2	1	殷其a[jieng]盈矣。（耕部）	殷其盈矣	其	a	jieng	耕部
1542	95	溱洧	2	0	女曰觀b[ha]乎。	女曰觀乎	觀	b	ha	
1543	95	溱洧	2	0	士曰既b[tzia]且。	士曰既且	既	b	tzia	
1544	95	溱洧	2	0	且往觀b[ha]乎。（鱼部）	且往觀乎	觀	b	ha	鱼部
1545	95	溱洧	2	0	洧之外	洧之外				
1546	95	溱洧	2	1	洵訏且c[lôk]樂。	洵訏且樂	且	c	lôk	
1547	95	溱洧	2	0	維士與女	維士與女				
1548	95	溱洧	2	1	伊其將c[xiôk]謔	伊其將謔	將	c	xiôk	
1549	95	溱洧	2	2	贈之以勺c[jiôk]藥。（药部）	贈之以勺藥	勺	c	jiôk	药部
1550	95	溱洧	6	0	齊風	齊風				
1551	96	雞鳴	1	0	雞既a[mieng]鳴矣	雞既鳴矣	既	a	mieng	
1552	96	雞鳴	1	1	朝既a[jieng]盈矣。	朝既盈矣	既	a	jieng	
1553	96	雞鳴	1	0	匪雞則a[mieng]鳴	匪雞則鳴	則	a	mieng	
1554	96	雞鳴	1	1	蒼蠅之a[sjieng]聲。（耕部）	蒼蠅之聲	之	a	sjieng	耕部
1555	96	雞鳴	2	0	東方a[myang]明矣	東方明矣	方	a	myang	
1556	96	雞鳴	2	1	朝既a[thjiang]昌矣。	朝既昌矣	既	a	thjiang	
1557	96	雞鳴	2	0	匪東方則a[myang]明	匪東方則明	則	a	myang	
1558	96	雞鳴	2	1	月出之a[kuang]光。（阳部）	月出之光	之	a	kuang	阳部
1559	96	雞鳴	3	0	蟲飛a薨a[xuəng]薨	蟲飛薨薨	飛	a	???	
1560	96	雞鳴	3	0	蟲飛a薨a[xuəng]薨	蟲飛薨薨	薨	a	xuəng	
1561	96	雞鳴	3	1	甘與子同[miuəng]夢。	甘與子同夢	???	同	miuəng	
1562	96	雞鳴	3	0	會且歸矣	會且歸矣				
1563	96	雞鳴	3	1	無庶予子a[tzəng]憎。（蒸部）	無庶予子憎	子	a	tzəng	蒸部
1564	97	還	1	0	子之a[hoan]還兮	子之還兮	之	a	hoan	
1565	97	還	1	1	遭我乎峱之a[kean]間兮。	遭我乎峱之間兮	之	a	kean	
1566	97	還	1	0	並驅從兩a[kyan]肩兮	並驅從兩肩兮	兩	a	kyan	
1567	97	還	1	1	揖我謂我a[xiuan]儇兮。（元部）	揖我謂我儇兮	我	a	xiuan	元部
1568	97	還	2	0	子之a[mu]茂兮	子之茂兮	之	a	mu	
1569	97	還	2	1	遭我乎峱之a[du]道兮。	遭我乎峱之道兮	之	a	du	
1570	97	還	2	0	並驅從兩a[mu]牡兮	並驅從兩牡兮	兩	a	mu	
1571	97	還	2	1	揖我謂我a[xu]好兮。（幽部）	揖我謂我好兮	我	a	xu	幽部
1572	97	還	3	0	子之a[tjiang]昌兮	子之昌兮	之	a	tjiang	
1573	97	還	3	1	遭我乎峱之a[jiang]陽兮。	遭我乎峱之陽兮	之	a	jiang	
1574	97	還	3	0	並驅從兩a[lang]狼兮	並驅從兩狼兮	兩	a	lang	
1575	97	還	3	1	揖我謂我a[tzang]臧兮。（阳部）	揖我謂我臧兮	我	a	tzang	阳部
1576	98	著	1	0	俟我於a[dia]著乎而	俟我於著乎而	於	a	dia	
1577	98	著	1	1	充耳以a[sa]素乎而	充耳以素乎而	以	a	sa	
1578	98	著	1	2	尚之以瓊a[hoa]華乎而。（鱼部）	尚之以瓊華乎而	瓊	a	hoa	鱼部
1579	98	著	2	0	俟我於a[dyeng]庭乎而	俟我於庭乎而	於	a	dyeng	
1580	98	著	2	1	充耳以a[tsyeng]青乎而	充耳以青乎而	以	a	tsyeng	
1581	98	著	2	2	尚之以瓊a[hiueng]瑩乎而。（耕部）	尚之以瓊瑩乎而	瓊	a	hiueng	耕部
1582	98	著	3	0	俟我於a[dang]堂乎而	俟我於堂乎而	於	a	dang	
1583	98	著	3	1	充耳以a[huang]黃乎而	充耳以黃乎而	以	a	huang	
1584	98	著	3	2	尚之以瓊a[yang]英乎而。（阳部）	尚之以瓊英乎而	瓊	a	yang	阳部
1585	99	東方之日	1	0	東方之a[njiet]日兮。	東方之日兮	之	a	njiet	
1586	99	東方之日	1	0	彼姝者子	彼姝者子				
1587	99	東方之日	1	1	在我a[sjiet]室兮。	在我室兮	我	a	sjiet	
1588	99	東方之日	1	0	在我a[sjiet]室兮	在我室兮	我	a	sjiet	
1589	99	東方之日	1	1	履我a[tziet]即兮。（质部）	履我即兮	我	a	tziet	质部
1590	99	東方之日	2	0	東方之a[ngiuat]月兮。	東方之月兮	之	a	ngiuat	
